cik,tic,Shortname,Longname,Sector,Industry,Stock_Change%,Year,Sentiment_Score
874716.0,IDXX,"IDEXX Laboratories, Inc.","IDEXX Laboratories, Inc.",Healthcare,Diagnostics & Research,-1.999269182461949,2008,0.4315626621246338
874761.0,AES,The AES Corporation,The AES Corporation,Utilities,Utilities - Diversified,-28.733211356280343,2008,-0.6932123303413391
865752.0,MNST,Monster Beverage Corporation,Monster Beverage Corporation,Consumer Defensive,Beverages - Non-Alcoholic,-27.808460253296417,2008,-0.1515336483716964
875320.0,VRTX,Vertex Pharmaceuticals Incorpor,Vertex Pharmaceuticals Incorporated,Healthcare,Biotechnology,-17.356435456731113,2008,-0.8929193019866943
877212.0,ZBRA,Zebra Technologies Corporation,Zebra Technologies Corporation,Technology,Communication Equipment,-21.286912194285136,2008,-0.6716188192367554
875045.0,BIIB,Biogen Inc.,Biogen Inc.,Healthcare,Drug Manufacturers - General,-2.053063549930878,2008,-0.7517150044441223
1633917.0,PYPL,"PayPal Holdings, Inc.","PayPal Holdings, Inc.",Financial Services,Credit Services,0.0,2008,0.0
878927.0,ODFL,"Old Dominion Freight Line, Inc.","Old Dominion Freight Line, Inc.",Industrials,Trucking,4.448561788344674,2008,-0.6578440070152283
879101.0,KIM,Kimco Realty Corporation (HC),Kimco Realty Corporation,Real Estate,REIT - Retail,-23.11845138706101,2008,0.0
804328.0,QCOM,QUALCOMM Incorporated,QUALCOMM Incorporated,Technology,Semiconductors,4.990232353222712,2008,-0.8070945739746094
882095.0,GILD,"Gilead Sciences, Inc.","Gilead Sciences, Inc.",Healthcare,Drug Manufacturers - General,24.26908152903541,2008,-0.6597095131874084
882835.0,ROP,"Roper Technologies, Inc.","Roper Technologies, Inc.",Technology,Software - Application,-5.634842261606465,2008,-0.6113660931587219
883241.0,SNPS,"Synopsys, Inc.","Synopsys, Inc.",Technology,Software - Infrastructure,-17.70489460436305,2008,-0.9016779661178588
851968.0,MHK,"Mohawk Industries, Inc.","Mohawk Industries, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",-27.234233312487188,2008,-0.8026691675186157
1707925.0,LIN,Linde plc,Linde plc,Basic Materials,Specialty Chemicals,12.93536390571115,2008,0.0
885725.0,BSX,Boston Scientific Corporation,Boston Scientific Corporation,Healthcare,Medical Devices,-22.17595940526656,2008,-0.8929590582847595
1757898.0,STE,STERIS plc (Ireland),STERIS plc,Healthcare,Medical Devices,9.375181098460562,2008,0.0
882184.0,DHI,"D.R. Horton, Inc.","D.R. Horton, Inc.",Consumer Cyclical,Residential Construction,-36.48396816708493,2008,-0.9515670537948608
829224.0,SBUX,Starbucks Corporation,Starbucks Corporation,Consumer Cyclical,Restaurants,-46.11314565256778,2008,0.0
891103.0,MTCH,"Match Group, Inc.","Match Group, Inc.",Communication Services,Internet Content & Information,-38.91044197607978,2008,-0.0542540028691291
1645590.0,HPE,Hewlett Packard Enterprise Comp,Hewlett Packard Enterprise Company,Technology,Communication Equipment,0.0,2008,0.0
1659166.0,FTV,Fortive Corporation,Fortive Corporation,Technology,Scientific & Technical Instruments,0.0,2008,0.0
49071.0,HUM,Humana Inc.,Humana Inc.,Healthcare,Healthcare Plans,-26.864334438790603,2008,-0.1895168125629425
896878.0,INTU,Intuit Inc.,Intuit Inc.,Technology,Software - Application,-7.328632596062523,2008,0.1290500313043594
827054.0,MCHP,Microchip Technology Incorporat,Microchip Technology Incorporated,Technology,Semiconductors,-14.75262666326379,2008,-0.919285774230957
896159.0,CB,Chubb Limited,Chubb Limited,Financial Services,Insurance - Property & Casualty,-6.270519340441583,2008,-0.2380511462688446
898173.0,ORLY,"O'Reilly Automotive, Inc.","O'Reilly Automotive, Inc.",Consumer Cyclical,Specialty Retail,-21.13451626274163,2008,-0.0829424783587455
884887.0,RCL,Royal Caribbean Cruises Ltd.,Royal Caribbean Cruises Ltd.,Consumer Cyclical,Travel Services,-35.81728538963564,2008,-0.9073867797851562
4281.0,HWM,Howmet Aerospace Inc.,Howmet Aerospace Inc.,Industrials,Aerospace & Defense,0.0,2008,-0.6969185471534729
1402057.0,CDW,CDW Corporation,CDW Corporation,Technology,Information Technology Services,0.0,2008,0.0
899051.0,ALL,Allstate Corporation (The),The Allstate Corporation,Financial Services,Insurance - Property & Casualty,-23.979977754053493,2008,-0.0929333046078682
906345.0,CPT,Camden Property Trust,Camden Property Trust,Real Estate,REIT - Residential,-28.73580803681266,2008,-0.9042069911956788
906107.0,EQR,Equity Residential,Equity Residential,Real Estate,REIT - Residential,-9.95772774367305,2008,-0.3740097284317016
908255.0,BWA,BorgWarner Inc.,BorgWarner Inc.,Consumer Cyclical,Auto Parts,-7.150610997327423,2008,-0.7557110786437988
1679273.0,LW,"Lamb Weston Holdings, Inc.","Lamb Weston Holdings, Inc.",Consumer Defensive,Packaged Foods,0.0,2008,0.0
1418135.0,KDP,Keurig Dr Pepper Inc.,Keurig Dr Pepper Inc.,Consumer Defensive,Beverages - Non-Alcoholic,0.0,2008,0.0
1048286.0,MAR,Marriott International,"Marriott International, Inc.",Consumer Cyclical,Lodging,-35.84419921844647,2008,-0.0401369333267211
909832.0,COST,Costco Wholesale Corporation,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,7.976899007502691,2008,-0.1925823390483856
910606.0,REG,Regency Centers Corporation,Regency Centers Corporation,Real Estate,REIT - Retail,-21.75509950856349,2008,-0.919593334197998
879169.0,INCY,Incyte Corporation,Incyte Corporation,Healthcare,Biotechnology,17.498943862253213,2008,-0.0085051655769348
1063761.0,SPG,"Simon Property Group, Inc.","Simon Property Group, Inc.",Real Estate,REIT - Retail,-14.5136626387134,2008,-0.6316481232643127
915389.0,EMN,Eastman Chemical Company,Eastman Chemical Company,Basic Materials,Specialty Chemicals,-6.916633967669128,2008,0.0
912595.0,MAA,Mid-America Apartment Communiti,"Mid-America Apartment Communities, Inc.",Real Estate,REIT - Residential,-5.595361590159875,2008,-0.5866180658340454
916076.0,MLM,"Martin Marietta Materials, Inc.","Martin Marietta Materials, Inc.",Basic Materials,Building Materials,-22.92704351264256,2008,-0.1678903698921203
916365.0,TSCO,Tractor Supply Company,Tractor Supply Company,Consumer Cyclical,Specialty Retail,-23.30124756078884,2008,-0.3073161840438843
915913.0,ALB,Albemarle Corporation,Albemarle Corporation,Basic Materials,Specialty Chemicals,-15.89475320681789,2008,-0.4609756469726562
914208.0,IVZ,Invesco Ltd,Invesco Ltd.,Financial Services,Asset Management,-10.89293064675807,2008,-0.9446418285369872
915912.0,AVB,"AvalonBay Communities, Inc.","AvalonBay Communities, Inc.",Real Estate,REIT - Residential,-24.22507826202114,2008,-0.9001040458679199
900075.0,CPRT,"Copart, Inc.","Copart, Inc.",Industrials,Specialty Business Services,23.525760447635456,2008,-0.5617047548294067
1045609.0,PLD,"Prologis, Inc.","Prologis, Inc.",Real Estate,REIT - Industrial,-21.811911380146263,2008,-0.918063223361969
1687229.0,INVH,Invitation Homes Inc.,Invitation Homes Inc.,Real Estate,REIT - Residential,0.0,2008,0.0
1699150.0,IR,Ingersoll Rand Inc.,Ingersoll Rand Inc.,Industrials,Specialty Industrial Machinery,0.0,2008,0.0
920522.0,ESS,"Essex Property Trust, Inc.","Essex Property Trust, Inc.",Real Estate,REIT - Residential,-9.793732543964762,2008,-0.6391119360923767
726728.0,O,Realty Income Corporation,Realty Income Corporation,Real Estate,REIT - Retail,-7.886676500778345,2008,-0.5036423206329346
927628.0,COF,Capital One Financial Corporati,Capital One Financial Corporation,Financial Services,Credit Services,-37.50246345888074,2008,-0.0378912203013896
935703.0,DLTR,"Dollar Tree, Inc.","Dollar Tree, Inc.",Consumer Defensive,Discount Stores,-8.737738115031169,2008,0.0
940944.0,DRI,"Darden Restaurants, Inc.","Darden Restaurants, Inc.",Consumer Cyclical,Restaurants,-29.07858706137447,2008,-0.3429566621780395
943819.0,RMD,ResMed Inc.,ResMed Inc.,Healthcare,Medical Instruments & Supplies,-10.889904091189871,2008,-0.7661492824554443
1701605.0,BKR,Baker Hughes Company,Baker Hughes Company,Energy,Oil & Gas Equipment & Services,-16.79234518978442,2008,0.0
1705696.0,VICI,VICI Properties Inc.,VICI Properties Inc.,Real Estate,REIT - Diversified,0.0,2008,0.0
1682852.0,MRNA,"Moderna, Inc.","Moderna, Inc.",Healthcare,Biotechnology,0.0,2008,0.0
1751788.0,DOW,Dow Inc.,Dow Inc.,Basic Materials,Chemicals,0.0,2008,0.0
1754301.0,FOXA,Fox Corporation,Fox Corporation,Communication Services,Entertainment,0.0,2008,0.0
1755672.0,CTVA,"Corteva, Inc.","Corteva, Inc.",Basic Materials,Agricultural Inputs,0.0,2008,0.0
1781335.0,OTIS,Otis Worldwide Corporation,Otis Worldwide Corporation,Industrials,Specialty Industrial Machinery,0.0,2008,0.0
1783180.0,CARR,Carrier Global Corporation,Carrier Global Corporation,Industrials,Building Products & Equipment,0.0,2008,0.0
1868275.0,CEG,Constellation Energy Corporatio,Constellation Energy Corporation,Utilities,Utilities - Renewable,0.0,2008,0.0
1932393.0,GEHC,GE HealthCare Technologies Inc.,GE HealthCare Technologies Inc.,Healthcare,Health Information Services,0.0,2008,0.0
943452.0,WAB,Westinghouse Air Brake Technolo,Westinghouse Air Brake Technologies Corporation,Industrials,Railroads,19.88901865035175,2008,-0.3230689764022827
947484.0,ACGL,Arch Capital Group Ltd.,Arch Capital Group Ltd.,Financial Services,Insurance - Diversified,-2.050026579429287,2008,0.0574969500303268
1095073.0,EG,"Everest Group, Ltd.","Everest Group, Ltd.",Financial Services,Insurance - Reinsurance,-14.949099738825955,2008,-0.6374967098236084
945841.0,POOL,Pool Corporation,Pool Corporation,Industrials,Industrial Distribution,-37.7120804385093,2008,0.0
927066.0,DVA,DaVita Inc.,DaVita Inc.,Healthcare,Medical Care Facilities,-8.023652426811124,2008,-0.9273006319999696
1000228.0,HSIC,"Henry Schein, Inc.","Henry Schein, Inc.",Healthcare,Medical Distribution,-5.691578793829121,2008,-0.7624134421348572
1001250.0,EL,"Estee Lauder Companies, Inc. (T",The Estée Lauder Companies Inc.,Consumer Defensive,Household & Personal Products,-4.355841565350726,2008,-0.5182974338531494
1000697.0,WAT,Waters Corporation,Waters Corporation,Healthcare,Diagnostics & Research,-9.13937437542346,2008,-0.426516592502594
1002047.0,NTAP,"NetApp, Inc.","NetApp, Inc.",Technology,Computer Hardware,-35.262077505872256,2008,-0.7271847724914551
874766.0,HIG,Hartford Financial Services Gro,"The Hartford Financial Services Group, Inc.",Financial Services,Insurance - Property & Casualty,-39.72248229761394,2008,-0.3322487771511078
1020569.0,IRM,Iron Mountain Incorporated (Del,Iron Mountain Incorporated,Real Estate,REIT - Specialty,-7.601244785563644,2008,-0.3401931226253509
86312.0,TRV,"The Travelers Companies, Inc.","The Travelers Companies, Inc.",Financial Services,Insurance - Property & Casualty,-12.091403054542226,2008,-0.0843134522438049
1013462.0,ANSS,"ANSYS, Inc.","ANSYS, Inc.",Technology,Software - Application,24.946085990821665,2008,-0.2521693408489227
1013237.0,FDS,FactSet Research Systems Inc.,FactSet Research Systems Inc.,Financial Services,Financial Data & Stock Exchanges,-15.249636422299629,2008,-0.9358651638031006
1022671.0,STLD,"Steel Dynamics, Inc.","Steel Dynamics, Inc.",Basic Materials,Steel,15.48890433097485,2008,0.0
1022079.0,DGX,Quest Diagnostics Incorporated,Quest Diagnostics Incorporated,Healthcare,Diagnostics & Research,-6.106040177108585,2008,-0.8668595552444458
1170010.0,KMX,CarMax Inc,"CarMax, Inc.",Consumer Cyclical,Auto & Truck Dealerships,-35.92229807276509,2008,-0.492550790309906
946581.0,TTWO,"Take-Two Interactive Software, ","Take-Two Interactive Software, Inc.",Communication Services,Electronic Gaming & Multimedia,10.182637347876078,2008,-0.9164785146713256
1018724.0,AMZN,"Amazon.com, Inc.","Amazon.com, Inc.",Consumer Cyclical,Internet Retail,3.9425523413082697,2008,-0.7947664260864258
1035443.0,ARE,Alexandria Real Estate Equities,"Alexandria Real Estate Equities, Inc.",Real Estate,REIT - Office,-6.534442775739957,2008,-0.8012787103652954
1604778.0,QRVO,"Qorvo, Inc.","Qorvo, Inc.",Technology,Semiconductors,0.0,2008,0.0
1037038.0,RL,Ralph Lauren Corporation,Ralph Lauren Corporation,Consumer Cyclical,Apparel Manufacturing,-28.78499431747484,2008,0.0402343198657035
1037540.0,BXP,"BXP, Inc.","BXP, Inc.",Real Estate,REIT - Office,-13.280786645662737,2008,-0.1643162667751312
1041061.0,YUM,"Yum! Brands, Inc.","Yum! Brands, Inc.",Consumer Cyclical,Restaurants,6.460540776942669,2008,-0.461796373128891
1043277.0,CHRW,"C.H. Robinson Worldwide, Inc.","C.H. Robinson Worldwide, Inc.",Industrials,Integrated Freight & Logistics,7.469991539792908,2008,-0.9430553317070008
1037646.0,MTD,"Mettler-Toledo International, I",Mettler-Toledo International Inc.,Healthcare,Diagnostics & Research,-3.328718218173987,2008,-0.8585048317909241
1067701.0,URI,"United Rentals, Inc.","United Rentals, Inc.",Industrials,Rental & Leasing Services,-47.34374329120724,2008,-0.90958833694458
1014473.0,VRSN,"VeriSign, Inc.","VeriSign, Inc.",Technology,Software - Infrastructure,3.1169411745890274,2008,-0.401895523071289
1050915.0,PWR,"Quanta Services, Inc.","Quanta Services, Inc.",Industrials,Engineering & Construction,-6.74002955756019,2008,-0.723098635673523
1748790.0,AMCR,Amcor plc,Amcor plc,Consumer Cyclical,Packaging & Containers,0.0,2008,0.0
1513761.0,NCLH,Norwegian Cruise Line Holdings ,Norwegian Cruise Line Holdings Ltd.,Consumer Cyclical,Travel Services,0.0,2008,0.0
1053507.0,AMT,American Tower Corporation (REI,American Tower Corporation,Real Estate,REIT - Specialty,-8.61254180192491,2008,-0.6648927330970764
740260.0,VTR,"Ventas, Inc.","Ventas, Inc.",Real Estate,REIT - Healthcare Facilities,4.395519225285449,2008,-0.3604955673217773
1058290.0,CTSH,Cognizant Technology Solutions ,Cognizant Technology Solutions Corporation,Technology,Information Technology Services,-32.22969657194164,2008,-0.8184035420417786
1057352.0,CSGP,"CoStar Group, Inc.","CoStar Group, Inc.",Real Estate,Real Estate Services,-16.26289433654331,2008,-0.0227762386202812
1060391.0,RSG,"Republic Services, Inc.","Republic Services, Inc.",Industrials,Waste Management,-1.5563794281414634,2008,-0.0792734026908874
1051470.0,CCI,Crown Castle Inc.,Crown Castle Inc.,Real Estate,REIT - Specialty,-11.853051531403002,2008,-0.2174858450889587
1065088.0,EBAY,eBay Inc.,eBay Inc.,Consumer Cyclical,Internet Retail,-27.601563330012524,2008,-0.0463189929723739
886982.0,GS,"Goldman Sachs Group, Inc. (The)","The Goldman Sachs Group, Inc.",Financial Services,Capital Markets,-27.727405884067856,2008,-0.7402322888374329
1045810.0,NVDA,NVIDIA Corporation,NVIDIA Corporation,Technology,Semiconductors,-42.48556644421869,2008,-0.7637901902198792
1521332.0,APTV,Aptiv PLC,Aptiv PLC,Consumer Cyclical,Auto Parts,0.0,2008,0.0
1075531.0,BKNG,Booking Holdings Inc. Common St,Booking Holdings Inc.,Consumer Cyclical,Travel Services,38.18370418399557,2008,-0.8677836656570435
1048695.0,FFIV,"F5, Inc.","F5, Inc.",Technology,Software - Infrastructure,-31.531432881347065,2008,-0.93580961227417
1034054.0,SBAC,SBA Communications Corporation,SBA Communications Corporation,Real Estate,REIT - Specialty,-11.689867997944525,2008,-0.0843534916639328
1043604.0,JNPR,"Juniper Networks, Inc.","Juniper Networks, Inc.",Technology,Communication Equipment,-13.245192837068789,2008,-0.9007969498634338
1086222.0,AKAM,"Akamai Technologies, Inc.","Akamai Technologies, Inc.",Technology,Software - Infrastructure,-39.408094277292726,2008,-0.8616617918014526
1091667.0,CHTR,"Charter Communications, Inc.","Charter Communications, Inc.",Communication Services,Telecom Services,0.0,2008,0.0
1324424.0,EXPE,"Expedia Group, Inc.","Expedia Group, Inc.",Consumer Cyclical,Travel Services,-31.412708313915616,2008,0.0
1090872.0,A,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",Healthcare,Diagnostics & Research,-16.0009529992568,2008,-0.948760747909546
1094285.0,TDY,Teledyne Technologies Incorpora,Teledyne Technologies Incorporated,Technology,Scientific & Technical Instruments,9.952904908155968,2008,-0.4524384140968323
75677.0,PKG,Packaging Corporation of Americ,Packaging Corporation of America,Consumer Cyclical,Packaging & Containers,-13.504906987349752,2008,0.0
1099800.0,EW,Edwards Lifesciences Corporatio,Edwards Lifesciences Corporation,Healthcare,Medical Devices,7.752216509612331,2008,0.0
1099219.0,MET,"MetLife, Inc.","MetLife, Inc.",Financial Services,Insurance - Life,-20.91197549580089,2008,-0.8946236968040466
1097864.0,ON,ON Semiconductor Corporation,ON Semiconductor Corporation,Technology,Semiconductors,-33.308688729799705,2008,-0.0932051315903663
1013871.0,NRG,"NRG Energy, Inc.","NRG Energy, Inc.",Utilities,Utilities - Independent Power Producers,-11.640653110492472,2008,-0.6157604455947876
1035267.0,ISRG,"Intuitive Surgical, Inc.","Intuitive Surgical, Inc.",Healthcare,Medical Instruments & Supplies,38.28125392019035,2008,-0.5017162561416626
1100682.0,CRL,Charles River Laboratories Inte,"Charles River Laboratories International, Inc.",Healthcare,Diagnostics & Research,3.8995925477108617,2008,-0.8936347961425781
1101239.0,EQIX,"Equinix, Inc.","Equinix, Inc.",Real Estate,REIT - Specialty,-18.53434014279832,2008,-0.0066447779536247
1059556.0,MCO,Moody's Corporation,Moody's Corporation,Financial Services,Financial Data & Stock Exchanges,-41.206327151476565,2008,-0.934865176677704
1116132.0,TPR,"Tapestry, Inc.","Tapestry, Inc.",Consumer Cyclical,Luxury Goods,-39.09535144554841,2008,-0.5112148523330688
1097149.0,ALGN,"Align Technology, Inc.","Align Technology, Inc.",Healthcare,Medical Instruments & Supplies,-47.36957762776027,2008,-0.8860434889793396
1121788.0,GRMN,Garmin Ltd.,Garmin Ltd.,Technology,Scientific & Technical Instruments,-45.68578790180767,2008,-0.6462117433547974
1123360.0,GPN,Global Payments Inc.,Global Payments Inc.,Industrials,Specialty Business Services,3.768044407047833,2008,-0.9339169263839722
1103982.0,MDLZ,"Mondelez International, Inc.","Mondelez International, Inc.",Consumer Defensive,Confectioners,-6.392723633282516,2008,-0.4612272381782532
1137774.0,PRU,"Prudential Financial, Inc.","Prudential Financial, Inc.",Financial Services,Insurance - Life,-31.54851492328241,2008,-0.7385826110839844
1467373.0,ACN,Accenture plc,Accenture plc,Technology,Information Technology Services,-6.509739762086553,2008,0.0
1069183.0,AXON,"Axon Enterprise, Inc.","Axon Enterprise, Inc.",Industrials,Aerospace & Defense,-40.19907109240636,2008,-0.9031177163124084
1140536.0,WTW,Willis Towers Watson Public Lim,Willis Towers Watson Public Limited Company,Financial Services,Insurance Brokers,-21.10152249827262,2008,-0.9321898221969604
1996862.0,BG,Bunge Limited,Bunge Global SA,Consumer Defensive,Farm Products,-0.4030151186900754,2008,0.0
1136869.0,ZBH,"Zimmer Biomet Holdings, Inc.","Zimmer Biomet Holdings, Inc.",Healthcare,Medical Devices,-19.372352617486712,2008,-0.3360678255558014
1156039.0,ELV,"Elevance Health, Inc.","Elevance Health, Inc.",Healthcare,Healthcare Plans,-35.200730039287805,2008,-0.0948713943362236
1071739.0,CNC,Centene Corporation,Centene Corporation,Healthcare,Healthcare Plans,-12.929439899076966,2008,-0.1593098938465118
1126328.0,PFG,Principal Financial Group Inc,"Principal Financial Group, Inc.",Financial Services,Asset Management,-28.67076356379047,2008,-0.9444780349731444
1065280.0,NFLX,"Netflix, Inc.","Netflix, Inc.",Communication Services,Entertainment,31.074188373277245,2008,-0.5200608372688293
1260221.0,TDG,Transdigm Group Incorporated,TransDigm Group Incorporated,Industrials,Aerospace & Defense,-7.841403186205298,2008,-0.9467764496803284
1156375.0,CME,CME Group Inc.,CME Group Inc.,Financial Services,Financial Data & Stock Exchanges,-30.14330004675767,2008,0.0528386980295181
1174922.0,WYNN,"Wynn Resorts, Limited","Wynn Resorts, Limited",Consumer Cyclical,Resorts & Casinos,-21.437177210868352,2008,-0.3771910369396209
1120193.0,NDAQ,"Nasdaq, Inc.","Nasdaq, Inc.",Financial Services,Financial Data & Stock Exchanges,-5.593943396866019,2008,-0.632535457611084
1137789.0,STX,Seagate Technology Holdings PLC,Seagate Technology Holdings plc,Technology,Computer Hardware,-34.48712784828084,2008,-0.744736909866333
1179929.0,MOH,Molina Healthcare Inc,"Molina Healthcare, Inc.",Healthcare,Healthcare Plans,-18.476415474862463,2008,-0.8213797807693481
1065696.0,LKQ,LKQ Corporation,LKQ Corporation,Consumer Cyclical,Auto Parts,24.16229933270071,2008,-0.6919265985488892
1267238.0,AIZ,"Assurant, Inc.","Assurant, Inc.",Financial Services,Insurance - Property & Casualty,-4.18739136217533,2008,-0.9352489709854126
1108524.0,CRM,"Salesforce, Inc.","Salesforce, Inc.",Technology,Software - Application,14.828990282193333,2008,-0.8902180790901184
1278021.0,MKTX,"MarketAxess Holdings, Inc.",MarketAxess Holdings Inc.,Financial Services,Capital Markets,-47.18778397440845,2008,0.0071910601109266
1286681.0,DPZ,Domino's Pizza Inc,"Domino's Pizza, Inc.",Consumer Cyclical,Restaurants,-36.28502608632567,2008,-0.8227906823158264
1141391.0,MA,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,48.87855556976744,2008,-0.2669596076011657
1652044.0,GOOGL,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,-13.716633448952807,2008,0.0
1289490.0,EXR,Extra Space Storage Inc,Extra Space Storage Inc.,Real Estate,REIT - Industrial,-9.99480075313237,2008,0.0
1280452.0,MPWR,"Monolithic Power Systems, Inc.","Monolithic Power Systems, Inc.",Technology,Semiconductors,7.48478645534365,2008,-0.8398476839065552
1297996.0,DLR,"Digital Realty Trust, Inc.","Digital Realty Trust, Inc.",Real Estate,REIT - Specialty,0.7293252603147726,2008,-0.916557788848877
1300514.0,LVS,Las Vegas Sands Corp.,Las Vegas Sands Corp.,Consumer Cyclical,Resorts & Casinos,-49.4438659252509,2008,-0.8408222794532776
1285785.0,MOS,Mosaic Company (The),The Mosaic Company,Basic Materials,Agricultural Inputs,120.82105782825674,2008,-0.3123145699501037
1306830.0,CE,Celanese Corporation,Celanese Corporation,Basic Materials,Chemicals,-3.052204670018377,2008,-0.6862204074859619
1093557.0,DXCM,"DexCom, Inc.","DexCom, Inc.",Healthcare,Medical Devices,-28.23394298243368,2008,-0.1014046072959899
1571949.0,ICE,Intercontinental Exchange Inc.,"Intercontinental Exchange, Inc.",Financial Services,Financial Data & Stock Exchanges,-25.09107135925768,2008,0.0
1324404.0,CF,"CF Industries Holdings, Inc.","CF Industries Holdings, Inc.",Basic Materials,Agricultural Inputs,91.78765078446904,2008,-0.3625950217247009
1437107.0,WBD,"Warner Bros. Discovery, Inc. - ","Warner Bros. Discovery, Inc.",Communication Services,Entertainment,-12.838686405938926,2008,0.0
820027.0,AMP,"Ameriprise Financial, Inc.","Ameriprise Financial, Inc.",Financial Services,Asset Management,-31.65584515803096,2008,0.0
1336920.0,LDOS,"Leidos Holdings, Inc.","Leidos Holdings, Inc.",Technology,Information Technology Services,3.530950786917275,2008,-0.9304373264312744
1335258.0,LYV,"Live Nation Entertainment, Inc.","Live Nation Entertainment, Inc.",Communication Services,Entertainment,-43.84265273158042,2008,-0.5372104644775391
1058090.0,CMG,"Chipotle Mexican Grill, Inc.","Chipotle Mexican Grill, Inc.",Consumer Cyclical,Restaurants,-11.183102531695477,2008,-0.0163789168000221
1136893.0,FIS,Fidelity National Information S,"Fidelity National Information Services, Inc.",Technology,Information Technology Services,-23.531224527072013,2008,-0.2421972751617431
1326801.0,META,"Meta Platforms, Inc.","Meta Platforms, Inc.",Communication Services,Internet Content & Information,0.0,2008,0.0
1539838.0,FANG,"Diamondback Energy, Inc.","Diamondback Energy, Inc.",Energy,Oil & Gas E&P,0.0,2008,0.0
1534701.0,PSX,Phillips 66,Phillips 66,Energy,Oil & Gas Refining & Marketing,0.0,2008,0.0
1373715.0,NOW,"ServiceNow, Inc.","ServiceNow, Inc.",Technology,Software - Application,0.0,2008,0.0
1327567.0,PANW,"Palo Alto Networks, Inc.","Palo Alto Networks, Inc.",Technology,Software - Infrastructure,0.0,2008,0.0
1274494.0,FSLR,"First Solar, Inc.","First Solar, Inc.",Technology,Solar,111.63771132848112,2008,-0.8661261200904846
1383312.0,BR,"Broadridge Financial Solutions,","Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,-8.488616286977235,2008,-0.5259992480278015
1145197.0,PODD,Insulet Corporation,Insulet Corporation,Healthcare,Medical Devices,-26.08744899500877,2008,-0.6677862405776978
1385157.0,TEL,TE Connectivity plc,TE Connectivity plc,Technology,Electronic Components,-14.653012706666113,2008,-0.9235969185829164
1393612.0,DFS,Discover Financial Services,Discover Financial Services,Financial Services,Credit Services,-33.01740502476462,2008,-0.3393204808235168
1408198.0,MSCI,MSCI Inc.,MSCI Inc.,Financial Services,Financial Data & Stock Exchanges,-7.362342738667205,2008,-0.7919338941574097
1403568.0,ULTA,"Ulta Beauty, Inc.","Ulta Beauty, Inc.",Consumer Cyclical,Specialty Retail,-52.32529010121666,2008,-0.8244158029556274
1410636.0,AWK,"American Water Works Company, I","American Water Works Company, Inc.",Utilities,Utilities - Regulated Water,0.0,2008,0.0
1403161.0,V,Visa Inc.,Visa Inc.,Financial Services,Credit Services,0.0,2008,0.0036930330097675
1413329.0,PM,Philip Morris International Inc,Philip Morris International Inc.,Consumer Defensive,Tobacco,0.0,2008,0.0
1442145.0,VRSK,"Verisk Analytics, Inc.","Verisk Analytics, Inc.",Industrials,Consulting Services,0.0,2008,0.0
1730168.0,AVGO,Broadcom Inc.,Broadcom Inc.,Technology,Semiconductors,0.0,2008,0.0
1262039.0,FTNT,"Fortinet, Inc.","Fortinet, Inc.",Technology,Software - Infrastructure,0.0,2008,0.0
1474735.0,GNRC,Generac Holdlings Inc.,Generac Holdings Inc.,Industrials,Specialty Industrial Machinery,0.0,2008,0.0
1374310.0,CBOE,"Cboe Global Markets, Inc.","Cboe Global Markets, Inc.",Financial Services,Financial Data & Stock Exchanges,0.0,2008,0.0
1413447.0,NXPI,NXP Semiconductors N.V.,NXP Semiconductors N.V.,Technology,Semiconductors,0.0,2008,0.0
1318605.0,TSLA,"Tesla, Inc.","Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,0.0,2008,0.0
1389170.0,TRGP,"Targa Resources, Inc.",Targa Resources Corp.,Energy,Oil & Gas Midstream,0.0,2008,0.0
1501585.0,HII,"Huntington Ingalls Industries, ","Huntington Ingalls Industries, Inc.",Industrials,Aerospace & Defense,0.0,2008,0.0
1510295.0,MPC,Marathon Petroleum Corporation,Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing,0.0,2008,0.0
1463101.0,ENPH,"Enphase Energy, Inc.","Enphase Energy, Inc.",Technology,Solar,0.0,2008,0.0
1352010.0,EPAM,"EPAM Systems, Inc.","EPAM Systems, Inc.",Technology,Information Technology Services,0.0,2008,0.0
1524472.0,XYL,Xylem Inc.,Xylem Inc.,Industrials,Specialty Industrial Machinery,0.0,2008,0.0
1138118.0,CBRE,CBRE Group Inc,"CBRE Group, Inc.",Real Estate,Real Estate Services,-51.24972121616318,2008,-0.906144678592682
1489393.0,LYB,LyondellBasell Industries NV,LyondellBasell Industries N.V.,Basic Materials,Specialty Chemicals,0.0,2008,0.0
1579241.0,ALLE,Allegion plc,Allegion plc,Industrials,Security & Protection Services,0.0,2008,0.0
764622.0,PNW,Pinnacle West Capital Corporati,Pinnacle West Capital Corporation,Utilities,Utilities - Regulated Electric,-2.136016630554638,2009,-0.0770002305507659
1800.0,ABT,Abbott Laboratories,Abbott Laboratories,Healthcare,Medical Devices,-9.463416139936154,2009,-0.8102895021438599
